time,open,high,low,close,High,Low,Mid,Untouched High,Untouched Low,Untouched Mid
2023-04-13T11:45:00+05:30,17760.4,17770.1,17745.15,17746.6,No Touch,No Touch,No Touch,Touch & Close Below,No Touch,No Touch
2023-04-13T12:15:00+05:30,17745.6,17753.35,17729.65,17752.35,No Touch,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2023-04-13T12:45:00+05:30,17751.85,17777.6,17747.15,17750,No Touch,No Touch,Touch & Close Below,Touch & Close Above,No Touch,No Touch
2023-04-13T13:15:00+05:30,17749.9,17779.6,17744.9,17770.55,No Touch,No Touch,Touch & Close Below,Touch & Close Above,No Touch,No Touch
2023-04-13T13:45:00+05:30,17771.5,17793.5,17761.2,17780.6,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2023-04-13T14:15:00+05:30,17780.55,17810.95,17779.95,17795.55,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-13T14:45:00+05:30,17795.35,17837.55,17793.9,17836.55,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-13T15:15:00+05:30,17836.6,17842.15,17826.4,17828.15,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-17T09:15:00+05:30,17736.2,17771.05,17620.1,17636.6,No Touch,Touch & Close Below,No Touch,No Touch,Touch & Close Below,No Touch
2023-04-17T09:45:00+05:30,17635.7,17651.95,17574.05,17610.3,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-17T10:15:00+05:30,17609.9,17649.05,17609.45,17645.6,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-17T10:45:00+05:30,17645.75,17676.55,17637.3,17640.95,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-17T11:15:00+05:30,17640.05,17665.15,17639.85,17657.8,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-17T11:45:00+05:30,17657.45,17666.95,17643.95,17657.2,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-17T12:15:00+05:30,17656.7,17693.35,17654.65,17677.8,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-17T12:45:00+05:30,17677.25,17691.1,17654.9,17671.25,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-17T13:15:00+05:30,17671.05,17682.95,17654.15,17680.9,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-17T13:45:00+05:30,17680.55,17689.15,17671.5,17688.2,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-17T14:15:00+05:30,17688.15,17703.5,17670.3,17687.75,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-17T14:45:00+05:30,17687.7,17716.9,17676.15,17711.3,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-17T15:15:00+05:30,17711.65,17715.2,17699.3,17704.1,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-18T09:15:00+05:30,17746.75,17755.8,17711.7,17720.8,No Touch,No Touch,Touch & Close Above,No Touch,Touch & Close Below,No Touch
2023-04-18T09:45:00+05:30,17720.5,17720.5,17663.1,17670.35,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,No Touch
2023-04-18T10:15:00+05:30,17670.25,17694.3,17650.5,17693.45,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-18T10:45:00+05:30,17693.35,17696.35,17672.5,17681.8,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-18T11:15:00+05:30,17681.9,17688.25,17673.55,17674.9,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-18T11:45:00+05:30,17675.1,17685.8,17659.4,17682.15,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-18T12:15:00+05:30,17682.6,17698.45,17679.2,17694.2,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-18T12:45:00+05:30,17693.9,17709.85,17686.65,17690.1,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-18T13:15:00+05:30,17690.15,17690.15,17617.3,17619.1,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-18T13:45:00+05:30,17620.2,17644.2,17610.2,17636.4,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-18T14:15:00+05:30,17636.3,17648.65,17623.9,17642.1,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-18T14:45:00+05:30,17642.85,17673.6,17637.85,17656.1,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-18T15:15:00+05:30,17655.9,17663.3,17650.05,17661.55,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-19T09:15:00+05:30,17659.1,17662.65,17611.8,17635.05,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-19T09:45:00+05:30,17635.5,17645.9,17615.8,17628.95,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-19T10:15:00+05:30,17629.5,17646.7,17626.75,17634.95,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-19T10:45:00+05:30,17635.05,17652.05,17631.85,17649.6,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-19T11:15:00+05:30,17648.05,17657.3,17631.05,17647.25,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-19T11:45:00+05:30,17647.6,17663.15,17642.15,17654.25,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-19T12:15:00+05:30,17654.55,17664.45,17646.6,17655.25,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-19T12:45:00+05:30,17656.1,17666.15,17631.5,17633.65,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-19T13:15:00+05:30,17633.8,17635.95,17592.65,17594.1,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-19T13:45:00+05:30,17594.75,17608,17579.85,17595.55,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-19T14:15:00+05:30,17594.9,17615.8,17588.45,17602.05,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-04-19T14:45:00+05:30,17601.95,17632.85,17591.35,17628.6,No Touch,Touch & Close Above,No Touch,No Touch,No Touch,No Touch
2023-04-19T15:15:00+05:30,17628.1,17629.35,17606.45,17610.2,No Touch,Touch & Close Above,No Touch,No Touch,No Touch,No Touch
2023-04-20T09:15:00+05:30,17651.9,17684.45,17613.8,17672.5,Touch & Close Above,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2023-04-20T09:45:00+05:30,17672.7,17674.25,17622.7,17628.2,Touch & Close Below,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2023-04-20T10:15:00+05:30,17628.85,17642.9,17590.1,17593.3,No Touch,No Touch,Touch & Close Below,No Touch,Touch & Close Below,No Touch
2023-04-20T10:45:00+05:30,17593.95,17617.3,17592.1,17610.95,No Touch,No Touch,No Touch,No Touch,Touch & Close Above,No Touch
2023-04-20T11:15:00+05:30,17611.35,17632.8,17611.35,17618.3,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,No Touch
2023-04-20T11:45:00+05:30,17618.1,17631.6,17610.95,17620.55,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,No Touch
2023-04-20T12:15:00+05:30,17619.95,17627.95,17606.9,17613.4,No Touch,No Touch,Touch & Close Below,No Touch,Touch & Close Above,No Touch
2023-04-20T12:45:00+05:30,17613.15,17613.95,17586.1,17597.85,No Touch,No Touch,No Touch,No Touch,Touch & Close Below,No Touch
2023-04-20T13:15:00+05:30,17597.95,17605.35,17590.05,17596.75,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-20T13:45:00+05:30,17596.55,17609.4,17584.35,17594.75,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-20T14:15:00+05:30,17594.6,17615,17593.65,17609,No Touch,No Touch,No Touch,No Touch,Touch & Close Below,No Touch
2023-04-20T14:45:00+05:30,17608.8,17634.2,17602.45,17634.2,No Touch,No Touch,Touch & Close Above,No Touch,Touch & Close Above,No Touch
2023-04-20T15:15:00+05:30,17633.9,17634.4,17620.05,17623.9,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,No Touch
2023-04-21T09:15:00+05:30,17651.4,17663.2,17620.2,17621.8,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,Touch & Close Below
2023-04-21T09:45:00+05:30,17621.1,17639.1,17605.35,17617.65,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,Touch & Close Below
2023-04-21T10:15:00+05:30,17616.75,17620,17589.05,17597.55,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-21T10:45:00+05:30,17597.9,17612.2,17589.7,17609.25,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-21T11:15:00+05:30,17609.75,17612.15,17597.8,17607.25,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-21T11:45:00+05:30,17608.3,17612.9,17591.2,17595.35,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-21T12:15:00+05:30,17595.45,17598.3,17577.8,17587.5,No Touch,Touch & Close Above,No Touch,No Touch,Touch & Close Above,No Touch
2023-04-21T12:45:00+05:30,17588.2,17591.5,17553.95,17561.05,No Touch,Touch & Close Below,No Touch,No Touch,Touch & Close Below,No Touch
2023-04-21T13:15:00+05:30,17561.75,17602.15,17561.25,17592.2,No Touch,Touch & Close Above,No Touch,No Touch,Touch & Close Above,No Touch
2023-04-21T13:45:00+05:30,17593.35,17614.15,17593.05,17599.85,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-21T14:15:00+05:30,17600.7,17636.85,17596.65,17615.85,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,Touch & Close Below
2023-04-21T14:45:00+05:30,17616.45,17637.55,17615.45,17632.5,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,Touch & Close Above
2023-04-21T15:15:00+05:30,17631.55,17631.55,17611.15,17618.9,No Touch,No Touch,No Touch,No Touch,No Touch,Touch & Close Below
2023-04-24T09:15:00+05:30,17709.2,17709.2,17625.3,17627,Touch & Close Below,No Touch,No Touch,Touch & Close Below,No Touch,Touch & Close Below
2023-04-24T09:45:00+05:30,17625.7,17656.85,17620.05,17633.15,No Touch,No Touch,No Touch,No Touch,No Touch,Touch & Close Below
2023-04-24T10:15:00+05:30,17631.2,17644.95,17621.15,17633.25,No Touch,No Touch,No Touch,No Touch,No Touch,Touch & Close Below
2023-04-24T10:45:00+05:30,17633.15,17641.75,17626.75,17638.8,No Touch,No Touch,No Touch,No Touch,No Touch,Touch & Close Above
2023-04-24T11:15:00+05:30,17638.6,17646.95,17618.25,17624.2,No Touch,No Touch,No Touch,No Touch,No Touch,Touch & Close Below
2023-04-24T11:45:00+05:30,17623.65,17638.65,17612.5,17637.35,No Touch,No Touch,No Touch,No Touch,No Touch,Touch & Close Above
2023-04-24T12:15:00+05:30,17637.25,17661.8,17630.65,17656.6,No Touch,No Touch,No Touch,No Touch,No Touch,Touch & Close Above
2023-04-24T12:45:00+05:30,17656.55,17687.7,17656.55,17687,Touch & Close Above,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2023-04-24T13:15:00+05:30,17687.75,17719.15,17687.6,17711.1,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-24T13:45:00+05:30,17711.35,17720.8,17696.2,17716.75,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-24T14:15:00+05:30,17716.8,17720,17701.8,17706.7,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-24T14:45:00+05:30,17705.95,17749,17705.7,17747.75,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-24T15:15:00+05:30,17747.65,17754.5,17740.6,17748,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-25T09:15:00+05:30,17765.85,17767.05,17716.85,17740.4,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-25T09:45:00+05:30,17741.15,17756.2,17732.5,17753.85,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-25T10:15:00+05:30,17754.65,17776.05,17752.05,17772.3,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-25T10:45:00+05:30,17771.7,17782.9,17757.95,17774.9,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-25T11:15:00+05:30,17774.2,17792.1,17773.95,17779.4,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-25T11:45:00+05:30,17779.3,17789.2,17769.8,17776.9,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-25T12:15:00+05:30,17777.3,17782.05,17748.9,17750.2,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-25T12:45:00+05:30,17749.15,17778.25,17749.15,17777.5,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-25T13:15:00+05:30,17777.15,17788.3,17769.8,17787.45,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-25T13:45:00+05:30,17787.1,17791.8,17753.35,17791.2,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-25T14:15:00+05:30,17791.5,17807.45,17789.15,17794.55,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-25T14:45:00+05:30,17794.35,17798.85,17765.75,17776.45,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-25T15:15:00+05:30,17776.5,17776.6,17754.15,17761.95,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-26T09:15:00+05:30,17776,17776,17727.35,17733.65,No Touch,No Touch,Touch & Close Below,Touch & Close Below,No Touch,No Touch
2023-04-26T09:45:00+05:30,17733.3,17757.75,17711.2,17751.55,No Touch,Touch & Close Above,No Touch,Touch & Close Below,No Touch,No Touch
2023-04-26T10:15:00+05:30,17752,17773.95,17751.5,17760.2,No Touch,No Touch,Touch & Close Below,Touch & Close Above,No Touch,No Touch
2023-04-26T10:45:00+05:30,17760.4,17778.8,17751.9,17774.05,No Touch,No Touch,Touch & Close Above,Touch & Close Above,No Touch,No Touch
2023-04-26T11:15:00+05:30,17773.85,17782.45,17770.2,17776.25,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-26T11:45:00+05:30,17776.1,17792.05,17774.1,17778.9,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-26T12:15:00+05:30,17778.3,17810.25,17775.8,17803.05,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-26T12:45:00+05:30,17803.25,17804.8,17775.85,17781.3,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-26T13:15:00+05:30,17780.8,17792.45,17767.2,17780.7,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-26T13:45:00+05:30,17780.8,17795,17779.4,17794.7,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-26T14:15:00+05:30,17795,17800.1,17770.35,17782.9,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-26T14:45:00+05:30,17782.6,17820.9,17776.5,17816.4,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-26T15:15:00+05:30,17816,17827.75,17810.25,17817.95,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-27T09:15:00+05:30,17827.5,17837.7,17797.9,17833.8,Touch & Close Above,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2023-04-27T09:45:00+05:30,17832.8,17846.15,17826.3,17832.8,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-27T10:15:00+05:30,17832.75,17850,17824.7,17835.5,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-27T10:45:00+05:30,17834.9,17841.05,17824.55,17827.2,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-27T11:15:00+05:30,17828.3,17853.35,17824.55,17846.45,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-27T11:45:00+05:30,17846.25,17859,17840.95,17848.35,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-27T12:15:00+05:30,17848.15,17853.6,17836.75,17850.35,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-27T12:45:00+05:30,17851.15,17856,17842.35,17852,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-27T13:15:00+05:30,17851.85,17883.45,17851.85,17878.25,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-27T13:45:00+05:30,17877.9,17891.65,17870.15,17884.4,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-27T14:15:00+05:30,17884.1,17891.05,17859.5,17891.05,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-27T14:45:00+05:30,17891.8,17921.1,17878.25,17920.95,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-27T15:15:00+05:30,17920.2,17931.6,17914.05,17923.2,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-28T09:15:00+05:30,17955.75,17957.95,17895.25,17911.75,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-28T09:45:00+05:30,17911.7,17923.15,17885.3,17889.2,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-28T10:15:00+05:30,17889,17915.45,17887.45,17907.35,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-28T10:45:00+05:30,17907.2,17948.6,17903.95,17946.2,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-28T11:15:00+05:30,17946.1,17953.75,17935.35,17953.5,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-28T11:45:00+05:30,17953.65,17971.3,17944.55,17963.9,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-28T12:15:00+05:30,17963.7,17977.6,17955.95,17970.55,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-28T12:45:00+05:30,17969.55,17975.85,17959,17973.3,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-28T13:15:00+05:30,17973.05,17980.5,17966.35,17978.9,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-28T13:45:00+05:30,17979.7,17989.7,17969,17981.8,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-28T14:15:00+05:30,17981.55,18003.25,17962.95,18002.4,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-28T14:45:00+05:30,18002.8,18071.05,17981.3,18064.05,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-04-28T15:15:00+05:30,18063.7,18089.15,18046.35,18049.55,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-02T09:15:00+05:30,18126.3,18170.65,18101.75,18161.35,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-02T09:45:00+05:30,18161.45,18180.25,18146.05,18164.65,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-02T10:15:00+05:30,18166.4,18169.05,18143.1,18150.55,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-02T10:45:00+05:30,18150,18163.4,18131.2,18136.5,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-02T11:15:00+05:30,18136.85,18157.05,18132.75,18153.75,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-02T11:45:00+05:30,18153.9,18164.4,18150.05,18163.45,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-02T12:15:00+05:30,18163.1,18164.6,18143.45,18153.1,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-02T12:45:00+05:30,18153.9,18175.55,18153.75,18171,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-02T13:15:00+05:30,18170.8,18179.5,18155.2,18165.4,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-02T13:45:00+05:30,18163.5,18174.7,18155.9,18168.15,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-02T14:15:00+05:30,18168.05,18176.25,18157.5,18159.55,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-02T14:45:00+05:30,18159.5,18169.45,18135.6,18142.95,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-02T15:15:00+05:30,18142.3,18147.55,18130.55,18136.05,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-03T09:15:00+05:30,18092.55,18098.4,18050.6,18078.9,No Touch,Touch & Close Below,No Touch,Touch & Close Below,No Touch,No Touch
2023-05-03T09:45:00+05:30,18077.65,18092.4,18070,18083.75,No Touch,Touch & Close Below,No Touch,Touch & Close Below,No Touch,No Touch
2023-05-03T10:15:00+05:30,18083.65,18110.3,18083.65,18107.65,No Touch,Touch & Close Above,No Touch,Touch & Close Above,No Touch,No Touch
2023-05-03T10:45:00+05:30,18107.4,18116.35,18078.55,18078.9,No Touch,Touch & Close Below,No Touch,Touch & Close Below,No Touch,No Touch
2023-05-03T11:15:00+05:30,18079.2,18087.55,18069.45,18070.55,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-05-03T11:45:00+05:30,18070.45,18084.25,18063.4,18069.55,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-05-03T12:15:00+05:30,18069.1,18085.75,18061.3,18074.95,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-05-03T12:45:00+05:30,18075.1,18094.95,18074.7,18078.85,No Touch,Touch & Close Below,No Touch,Touch & Close Below,No Touch,No Touch
2023-05-03T13:15:00+05:30,18077.9,18100.55,18070.8,18078.4,No Touch,Touch & Close Below,No Touch,Touch & Close Below,No Touch,No Touch
2023-05-03T13:45:00+05:30,18078.65,18082.1,18042.4,18069,No Touch,Touch & Close Below,No Touch,No Touch,No Touch,No Touch
2023-05-03T14:15:00+05:30,18069.35,18101.05,18064.35,18081.55,No Touch,Touch & Close Below,No Touch,Touch & Close Below,No Touch,No Touch
2023-05-03T14:45:00+05:30,18081.6,18098.9,18070.15,18098,No Touch,Touch & Close Below,No Touch,Touch & Close Above,No Touch,No Touch
2023-05-03T15:15:00+05:30,18098.1,18102.6,18077.65,18082.7,No Touch,Touch & Close Below,No Touch,Touch & Close Below,No Touch,No Touch
2023-05-04T09:15:00+05:30,18097.3,18123.45,18066.7,18111.85,Touch & Close Below,No Touch,Touch & Close Above,No Touch,Touch & Close Above,No Touch
2023-05-04T09:45:00+05:30,18111.75,18134.75,18106.6,18126.25,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-04T10:15:00+05:30,18126.75,18147.15,18122.5,18144.85,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,Touch & Close Above
2023-05-04T10:45:00+05:30,18145.25,18152.8,18136.9,18152.4,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,Touch & Close Above
2023-05-04T11:15:00+05:30,18152.05,18167.5,18144.55,18163.75,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-04T11:45:00+05:30,18162.85,18168.05,18151.4,18153.9,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-04T12:15:00+05:30,18153.1,18176.35,18151.45,18173.9,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-04T12:45:00+05:30,18173.2,18192.5,18161.95,18179.4,Touch & Close Above,No Touch,No Touch,Touch & Close Below,No Touch,No Touch
2023-05-04T13:15:00+05:30,18180.45,18188.85,18170.9,18187.1,Touch & Close Above,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2023-05-04T13:45:00+05:30,18187.6,18194.95,18172.55,18180.65,Touch & Close Above,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2023-05-04T14:15:00+05:30,18180.9,18221.15,18176.95,18213.35,Touch & Close Above,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2023-05-04T14:45:00+05:30,18214.6,18267.45,18211.7,18263.15,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-04T15:15:00+05:30,18262.75,18264.2,18236.85,18238.6,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-05T09:15:00+05:30,18140.4,18187.25,18104.9,18177.25,No Touch,No Touch,Touch & Close Above,Touch & Close Above,No Touch,No Touch
2023-05-05T09:45:00+05:30,18176.6,18205.25,18172.55,18199.85,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-05T10:15:00+05:30,18199.4,18215.15,18191.75,18212.5,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-05T10:45:00+05:30,18212.9,18216.95,18142.05,18160.7,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,No Touch
2023-05-05T11:15:00+05:30,18162.05,18162.05,18113.2,18140.8,No Touch,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2023-05-05T11:45:00+05:30,18141.45,18141.45,18085.35,18137.1,No Touch,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2023-05-05T12:15:00+05:30,18136.6,18153.8,18126.95,18147.35,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-05T12:45:00+05:30,18147.15,18168.4,18129.85,18153.7,No Touch,No Touch,Touch & Close Below,No Touch,No Touch,No Touch
2023-05-05T13:15:00+05:30,18154.05,18160.75,18126.35,18139.95,No Touch,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-05T13:45:00+05:30,18140.45,18143.7,18102.95,18140.75,No Touch,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2023-05-05T14:15:00+05:30,18141.6,18146.6,18104.85,18121.45,No Touch,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2023-05-05T14:45:00+05:30,18121.1,18124.25,18061.05,18071.95,No Touch,Touch & Close Above,No Touch,Touch & Close Below,No Touch,Touch & Close Below
2023-05-05T15:15:00+05:30,18071,18079.25,18055.45,18069.95,No Touch,Touch & Close Above,No Touch,No Touch,No Touch,No Touch
2023-05-08T09:15:00+05:30,18126.05,18196.35,18100.3,18191.85,No Touch,No Touch,Touch & Close Above,No Touch,No Touch,Touch & Close Above
2023-05-08T09:45:00+05:30,18192.25,18218.6,18190.55,18193.75,Touch & Close Below,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-08T10:15:00+05:30,18194,18244.9,18192.75,18244.5,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-08T10:45:00+05:30,18244.65,18252.25,18219.3,18233.55,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-08T11:15:00+05:30,18234.05,18253.65,18228.4,18247.9,Touch & Close Above,No Touch,No Touch,No Touch,No Touch,No Touch
2023-05-08T11:45:00+05:30,18247.65,18278.1,18247.45,18269.9,Touch & Close Above,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
2023-05-08T12:15:00+05:30,18269.35,18275.85,18257.55,18274.1,Touch & Close Above,No Touch,No Touch,Touch & Close Above,No Touch,No Touch
